"city","location","state","year","month","AWND","DP10","DSNW","DT00","DX32","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","PRCP","SNOW","TAVG","TMAX","TMIN","MXTRM"
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2012,12,7.8,9,0,0,0,0,30,0,0,1.14,74,5.94,0,51.1,59.4,42.8,44
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2013,1,8.3,6,0,0,0,0,29,0,0,1.51,76,4.91,0,49.9,58.6,41.3,47
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2013,2,9.2,9,0,0,0,0,25,0,0,1.49,69,7.49,0,46.6,56,37.2,44
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2013,3,10.5,7,0,0,0,0,28,0,0,1.16,76,4.59,0,49.1,58.9,39.3,48
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2013,4,8.7,8,0,0,0,0,39,0,0,1.73,83,5.51,0,62.1,72,52.1,44
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2013,5,8.1,6,0,0,0,0,44,0,0,3.4,89,5.27,0,68.1,77.1,59.1,45
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2013,6,6.9,10,0,0,0,4,67,0,0,4.14,92,9.58,0,77.5,85.6,69.4,25
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2013,7,6.3,12,0,0,0,3,65,0,0,1.82,91,8.48,0,77.5,84.7,70.3,26
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2013,8,6.5,7,0,0,0,8,61,0,0,2.66,92,5.24,0,77.5,85,70,31
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2013,9,6.9,3,0,0,0,5,56,0,0,1.72,91,2.74,0,74.4,83.3,65.5,35
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2013,10,5.8,3,0,0,0,0,35,0,0,2.13,85,2.57,0,64.3,73.8,54.9,50
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2013,11,8.9,4,0,0,0,0,22,0,0.4,0.95,76,1.87,0.4,50.6,60.7,40.5,54
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2013,12,7.8,11,0,0,0,0,27,0,0,3.12,75,7.8,0,48.2,56.5,39.8,48
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2014,1,9.2,5,1,0,3,0,6,2,2.6,2.25,69,3.35,2.6,37.1,48.1,26,63
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2014,2,8.7,8,1,0,0,0,25,1,1.4,1.09,76,3.81,2,47.3,57.4,37.2,51
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2014,3,9.2,7,0,0,0,0,29,0,0,1.3,79,3.13,0,52.5,63.3,41.7,50
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2014,4,8.9,7,0,0,0,0,34,0,0,2.46,84,5.89,0,62.7,72.9,52.5,50
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2014,5,6.5,4,0,0,0,1,46,0,0,1.23,90,2.29,0,71.1,81.1,61.2,44
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2014,6,6,10,0,0,0,6,65,0,0,0.95,93,5.1,0,78.2,86.9,69.5,28
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2014,7,6.7,8,0,0,0,8,59,0,0,2.18,93,4.6,0,77.9,86.6,69.3,34
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2014,8,6.3,8,0,0,0,9,62,0,0,2.53,95,5.81,0,79,88.2,69.7,33
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2014,9,6.7,4,0,0,0,7,56,0,0,0.17,92,0.75,0,75.8,83.7,67.9,36
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2014,10,6.7,3,0,0,0,0,39,0,0,2.54,86,3.54,0,66.1,77.2,55.1,47
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2014,11,8.3,3,0,0,0,0,21,0,0,2.18,76,3.85,0,49.1,60,38.2,55
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2014,12,7.8,8,0,0,0,0,30,0,0,2.01,74,5.52,0,50,58.7,41.4,44
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2015,1,8.7,5,0,0,0,0,11,0,0,1.64,67,4.37,0,43.2,52.5,33.8,56
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2015,2,9.6,9,0,0,1,0,15,0,0,1.23,68,4.15,0,40.4,50,30.8,53
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2015,3,8.3,7,0,0,0,0,27,0,0,1,83,2.99,0,57.6,67.6,47.6,56
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2015,4,8.5,13,0,0,0,0,45,0,0,1.52,87,7.79,0,65.7,74.7,56.7,42
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2015,5,6.3,7,0,0,0,0,48,0,0,1.19,89,4.44,0,73.1,82.8,63.4,41
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2015,6,6,8,0,0,0,12,64,0,0,1.56,95,6.91,0,79.6,88.4,70.7,31
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2015,7,6.3,8,0,0,0,22,68,0,0,1.54,94,5.02,0,81.3,90,72.6,26
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2015,8,6.7,7,0,0,0,13,60,0,0,1.42,97,5.78,0,79.9,88.8,71,37
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2015,9,7.4,9,0,0,0,2,53,0,0,0.73,92,3.93,0,73.5,81.4,65.7,39
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2015,10,7.4,7,0,0,0,0,43,0,0,0.76,82,2.56,0,64.1,72.9,55.3,39
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2015,11,8.7,8,0,0,0,0,31,0,0,2.62,77,7.98,0,57.7,65.9,49.5,46
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2015,12,7.8,12,0,0,0,0,29,0,0,3.93,77,12.51,0,57.6,65.7,49.5,48
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2016,1,9.4,8,0,0,0,0,20,0,0.2,1.94,68,5.14,0.3,42.5,51.2,33.8,48
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2016,2,10.1,6,0,0,0,0,22,0,0,2.09,76,7.39,0,48.5,58,39.1,54
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2016,3,8.7,5,0,0,0,0,35,0,0,1.16,85,2.22,0,60.5,70.4,50.5,50
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2016,4,8.9,5,0,0,0,0,40,0,0,1.21,88,3.15,0,64.1,74.2,54,48
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2016,5,8.5,2,0,0,0,3,46,0,0,0.79,93,1.25,0,71.1,81.3,61,47
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2016,6,7.6,4,0,0,0,19,62,0,0,1.15,100,3.26,0,81,91.2,70.7,38
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2016,7,6.7,6,0,0,0,28,70,0,0,0.85,98,3.67,0,83.4,93.6,73.1,28
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2016,8,6.7,7,0,0,0,24,71,0,0,0.85,97,3.06,0,82.7,91.5,73.9,26
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2016,9,6.3,3,0,0,0,14,52,0,0,1.69,93,3.43,0,78.8,88.2,69.3,41
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2016,10,7.6,1,0,0,0,0,44,0,0,0.13,88,0.16,0,69.6,81.1,58,44
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2016,11,8.1,2,0,0,0,0,35,0,0,2.32,84,2.98,0,58.9,70.1,47.6,49
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2016,12,8.7,6,0,0,0,0,26,0,0,0.94,74,3,0,48.9,58,39.8,48
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2017,1,8.9,8,0,0,1,0,15,0,0,3.12,77,8.18,0,52.1,61.2,42.9,62
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2017,2,8.5,4,0,0,0,0,31,0,0,0.63,78,1.87,0,56.1,66.5,45.6,47
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2017,3,9.8,10,0,0,0,0,25,0,0,0.52,86,2.68,0,57.7,67.9,47.6,61
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2017,4,8.3,3,0,0,0,0,40,0,0,4.27,87,5.75,0,67.8,77.7,58,47
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2017,5,7.8,10,0,0,0,2,45,0,0,1.53,90,4.6,0,71.1,80.9,61.2,45
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2017,6,6.5,14,0,0,0,1,63,0,0,1.78,90,7.71,0,76.6,84.4,68.8,27
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2017,7,6.3,8,0,0,0,21,67,0,0,0.63,94,2.69,0,81.2,90,72.3,27
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2017,8,6.7,7,0,0,0,12,67,0,0,1.98,93,5.47,0,79.2,86.7,71.7,26
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2017,9,7.8,4,0,0,0,2,53,0,0,3.62,91,4.25,0,73.8,82.9,64.7,38
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2017,10,8.7,4,0,0,0,0,32,0,0,1.48,88,3.87,0,65.7,75.4,56,56
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2017,11,6.7,3,0,0,0,0,32,0,0,0.39,80,1.04,0,56.2,65.9,46.5,48
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2017,12,7.8,8,1,0,0,0,26,2,1.5,2.05,70,4.39,2.3,46.9,54.4,39.3,44
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2018,1,9.8,5,1,0,2,0,13,2,2.3,1.35,69,3.26,2.4,40.5,50.1,30.8,56
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2018,2,8.7,8,0,0,0,0,32,0,0,1.68,79,6.11,0,57.3,65.7,48.9,47
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2018,3,10.5,8,0,0,0,0,30,0,0,1.41,77,4.86,0,53.5,63.2,43.8,47
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2018,4,9.6,6,0,0,0,0,36,0,0,4.16,83,6.53,0,59.8,70.5,49,47
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2018,5,6.9,9,0,0,0,3,54,0,0,1.09,91,4.45,0,74.8,83.8,65.9,37
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2018,6,6.9,8,0,0,0,16,63,0,0,1.14,93,3.87,0,79.8,89.2,70.4,30
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2018,7,6.7,9,0,0,0,16,68,0,0,3,94,8.04,0,80.9,89.5,72.2,26
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2018,8,6.3,6,0,0,0,12,64,0,0,3.61,93,7.59,0,79.8,88,71.5,29
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2018,9,6.5,4,0,0,0,15,69,0,0,0.74,95,1.48,0,80.9,89.5,72.4,26
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2018,10,8.1,6,0,0,0,4,43,0,0,3.42,93,4.76,0,67.4,76.6,58.3,50
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2018,11,8.9,12,0,0,0,0,27,0,0,2.33,74,7.27,0,50.3,59,41.6,47
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2018,12,8.9,11,0,0,0,0,28,0,0,3.47,74,11.83,0,48.6,55.5,41.6,46
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2019,1,9.2,11,0,0,0,0,22,0,0,1.71,69,6.23,0,45.9,54.6,37.2,47
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2019,2,8.7,9,0,0,0,0,34,0,0,1.25,80,4.14,0,53.8,62.1,45.6,46
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2019,3,9.2,4,0,0,0,0,27,0,0,1.13,77,2.17,0,55.4,65.4,45.4,50
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2019,4,8.1,4,0,0,0,0,38,0,0,3.37,85,6.34,0,65.3,75.7,54.9,47
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2019,5,6.7,4,0,0,0,10,51,0,0,0.86,95,2.28,0,76.4,85.9,66.9,44
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2019,6,7.4,7,0,0,0,7,60,0,0,3.9,92,6.46,0,77.7,86.1,69.4,32
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2019,7,6.5,5,0,0,0,23,67,0,0,0.97,95,2.06,0,82.2,91.1,73.3,28
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2019,8,6.7,4,0,0,0,24,66,0,0,0.92,100,1.89,0,82.5,92.4,72.5,34
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2019,9,6.9,2,0,0,0,23,62,0,0,0.55,99,0.76,0,82.4,93.2,71.6,37
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2019,10,8.5,9,0,0,0,4,38,0,0,1.31,98,3.59,0,68.4,77.4,59.5,60
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2019,11,8.1,6,0,0,0,0,24,0,0,0.67,77,2.68,0,52.5,62.6,42.5,53
"Atlanta","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT","GA",2019,12,10.1,7,0,0,0,0,29,0,0,2.23,71,5.15,0,51.2,59.3,43.1,42
"Dallas","DAL FTW WSCMO AIRPORT","TX",2010,1,9.4,4,0,0,2,0,13,0,0,1.73,76,2.76,0,44.3,54,34.5,63
"Dallas","DAL FTW WSCMO AIRPORT","TX",2010,2,9.4,5,2,0,0,0,26,11,11.2,1.08,65,2.83,12.6,41.7,49.3,34.1,39
"Dallas","DAL FTW WSCMO AIRPORT","TX",2010,3,12.8,6,1,0,0,0,32,1,1.2,1.17,83,3.57,1.3,55.7,66.9,44.6,51
"Dallas","DAL FTW WSCMO AIRPORT","TX",2010,4,12.3,3,0,0,0,0,44,0,0,1.26,83,2.03,0,66.7,76.7,56.7,39
"Dallas","DAL FTW WSCMO AIRPORT","TX",2010,5,10.3,3,0,0,0,12,51,0,0,0.6,99,1.09,0,76.9,87.2,66.6,48
"Dallas","DAL FTW WSCMO AIRPORT","TX",2010,6,11.4,5,0,0,0,27,69,0,0,0.79,100,2.08,0,86.5,96.5,76.6,31
"Dallas","DAL FTW WSCMO AIRPORT","TX",2010,7,9.4,6,0,0,0,28,73,0,0,0.92,102,3.13,0,85.9,94.8,77,29
"Dallas","DAL FTW WSCMO AIRPORT","TX",2010,8,8.7,2,0,0,0,30,69,0,0,0.21,107,0.41,0,89.8,100.5,79,38
"Dallas","DAL FTW WSCMO AIRPORT","TX",2010,9,8.9,5,0,0,0,17,53,0,0,5.24,96,9.1,0,79.8,88.8,70.8,43
"Dallas","DAL FTW WSCMO AIRPORT","TX",2010,10,8.3,1,0,0,0,0,42,0,0,1.11,88,1.16,0,68.8,81.4,56.2,46
"Dallas","DAL FTW WSCMO AIRPORT","TX",2010,11,12.1,2,0,0,0,0,30,0,0,1.04,84,1.5,0,58.4,69.2,47.7,54
"Dallas","DAL FTW WSCMO AIRPORT","TX",2010,12,11.4,3,0,0,0,0,26,0,0,0.99,85,2.05,0,49.3,60.1,38.6,59
"Dallas","DAL FTW WSCMO AIRPORT","TX",2011,1,8.5,2,0,0,0,0,20,0,0.2,1.27,75,1.61,0.3,42.8,53.7,31.9,55
"Dallas","DAL FTW WSCMO AIRPORT","TX",2011,2,13,4,1,0,3,0,13,3,2.6,0.41,82,0.93,4,49.5,60.9,38.1,69
"Dallas","DAL FTW WSCMO AIRPORT","TX",2011,3,13,0,0,0,0,0,30,0,0,0.06,85,0.07,0,61.3,72.5,50.1,55
"Dallas","DAL FTW WSCMO AIRPORT","TX",2011,4,14.8,3,0,0,0,3,38,0,0,1.14,91,2.46,0,70.8,82.3,59.2,53
"Dallas","DAL FTW WSCMO AIRPORT","TX",2011,5,13.6,7,0,0,0,11,42,0,0,2,97,7.95,0,72.8,83.6,62.1,55
"Dallas","DAL FTW WSCMO AIRPORT","TX",2011,6,13,1,0,0,0,30,67,0,0,2.84,104,2.84,0,86.8,97.6,75.9,37
"Dallas","DAL FTW WSCMO AIRPORT","TX",2011,7,9.2,0,0,0,0,31,75,0,0,0.09,106,0.09,0,91.4,101.7,81,31
"Dallas","DAL FTW WSCMO AIRPORT","TX",2011,8,8.9,1,0,0,0,30,75,0,0,0.86,110,0.96,0,93.3,104.3,82.4,35
"Dallas","DAL FTW WSCMO AIRPORT","TX",2011,9,8.7,1,0,0,0,22,57,0,0,0.65,107,0.66,0,80,92.5,67.5,50
"Dallas","DAL FTW WSCMO AIRPORT","TX",2011,10,9.4,5,0,0,0,1,39,0,0,1.37,90,3.12,0,68.2,79.8,56.5,51
"Dallas","DAL FTW WSCMO AIRPORT","TX",2011,11,12.1,2,0,0,0,0,31,0,0,0.4,84,0.87,0,57.9,68.4,47.4,53
"Dallas","DAL FTW WSCMO AIRPORT","TX",2011,12,8.9,6,0,0,0,0,22,0,0,1.51,74,4.36,0,47.6,56.3,38.8,52
"Dallas","DAL FTW WSCMO AIRPORT","TX",2012,1,11.2,5,0,0,0,0,26,0,0,3.54,79,6.18,0,50.4,61.9,38.9,53
"Dallas","DAL FTW WSCMO AIRPORT","TX",2012,2,10.5,2,0,0,0,0,25,0,0.3,1.4,82,1.88,0.3,52.4,62,42.9,57
"Dallas","DAL FTW WSCMO AIRPORT","TX",2012,3,11.4,6,0,0,0,0,35,0,0,2.17,86,5.74,0,64.3,73.9,54.6,51
"Dallas","DAL FTW WSCMO AIRPORT","TX",2012,4,11.2,3,0,0,0,0,46,0,0,2.23,89,4.24,0,70.3,80.4,60.2,43
"Dallas","DAL FTW WSCMO AIRPORT","TX",2012,5,11.4,5,0,0,0,14,60,0,0,0.69,96,1.66,0,77.9,88,67.8,36
"Dallas","DAL FTW WSCMO AIRPORT","TX",2012,6,9.6,4,0,0,0,27,61,0,0,1.59,106,2.82,0,84.2,94.4,74.1,45
"Dallas","DAL FTW WSCMO AIRPORT","TX",2012,7,9.4,1,0,0,0,31,71,0,0,0.71,107,0.78,0,87.7,98.7,76.7,36
"Dallas","DAL FTW WSCMO AIRPORT","TX",2012,8,8.5,4,0,0,0,28,65,0,0,1.4,108,3.19,0,86.5,97.5,75.5,43
"Dallas","DAL FTW WSCMO AIRPORT","TX",2012,9,9.2,3,0,0,0,19,57,0,0,1.43,104,1.75,0,80,90.9,69,47
"Dallas","DAL FTW WSCMO AIRPORT","TX",2012,10,10.7,2,0,0,0,0,38,0,0,0.9,89,1.02,0,67,77.8,56.1,51
"Dallas","DAL FTW WSCMO AIRPORT","TX",2012,11,8.9,0,0,0,0,0,35,0,0,0.05,88,0.05,0,59.7,72.6,46.8,53
"Dallas","DAL FTW WSCMO AIRPORT","TX",2012,12,10.7,3,0,0,1,0,22,0,0.4,1.33,83,1.95,0.5,51.1,62,40.2,61
"Dallas","DAL FTW WSCMO AIRPORT","TX",2013,1,9.8,4,0,0,0,0,26,0,0.3,1.95,80,4.06,0.3,49.1,59.1,39.1,54
"Dallas","DAL FTW WSCMO AIRPORT","TX",2013,2,11.4,4,0,0,0,0,29,0,0,0.98,80,1.69,0,52,63.1,40.9,51
"Dallas","DAL FTW WSCMO AIRPORT","TX",2013,3,13,2,0,0,0,0,31,0,0,1.18,88,2.28,0,56.4,67.8,45,57
"Dallas","DAL FTW WSCMO AIRPORT","TX",2013,4,13.2,3,0,0,0,0,37,0,0,0.97,87,1.98,0,63,73.8,52.1,50
"Dallas","DAL FTW WSCMO AIRPORT","TX",2013,5,13.4,6,0,0,0,4,39,0,0,1.56,92,3.17,0,72.3,82.4,62.1,53
"Dallas","DAL FTW WSCMO AIRPORT","TX",2013,6,10.7,3,0,0,0,23,62,0,0,1.12,103,2.14,0,82.6,92.6,72.6,41
"Dallas","DAL FTW WSCMO AIRPORT","TX",2013,7,9.2,4,0,0,0,26,65,0,0,0.74,102,2.05,0,84.5,94.8,74.1,37
"Dallas","DAL FTW WSCMO AIRPORT","TX",2013,8,8.5,5,0,0,0,30,64,0,0,0.74,105,1.32,0,87.1,98.3,75.9,41
"Dallas","DAL FTW WSCMO AIRPORT","TX",2013,9,7.8,4,0,0,0,22,59,0,0,1.15,104,2.72,0,82.4,93.1,71.6,45
"Dallas","DAL FTW WSCMO AIRPORT","TX",2013,10,10.1,6,0,0,0,5,43,0,0,1.25,93,3.13,0,68.2,78.8,57.6,50
"Dallas","DAL FTW WSCMO AIRPORT","TX",2013,11,10.5,6,0,0,0,0,29,0,0,0.57,87,2.12,0,53.5,63.2,43.9,58
"Dallas","DAL FTW WSCMO AIRPORT","TX",2013,12,8.9,3,1,0,2,0,19,2,2,1.48,79,2.76,2.1,43.1,53.9,32.4,60
"Dallas","DAL FTW WSCMO AIRPORT","TX",2014,1,12.8,2,0,0,0,0,15,0,0,0.14,74,0.33,0,45.3,58.1,32.6,59
"Dallas","DAL FTW WSCMO AIRPORT","TX",2014,2,11.9,2,0,0,2,0,17,0,0.7,0.17,84,0.41,0.7,47,57.5,36.5,67
"Dallas","DAL FTW WSCMO AIRPORT","TX",2014,3,12.5,1,0,0,0,0,16,0,0.1,1.29,86,1.45,0.1,55.1,67.8,42.4,70
"Dallas","DAL FTW WSCMO AIRPORT","TX",2014,4,13.6,3,0,0,0,1,35,0,0,0.6,91,1.74,0,66.3,76.6,55.9,56
"Dallas","DAL FTW WSCMO AIRPORT","TX",2014,5,12.8,5,0,0,0,3,42,0,0,1.9,96,3.41,0,74.4,85.5,63.3,54
"Dallas","DAL FTW WSCMO AIRPORT","TX",2014,6,13.4,4,0,0,0,21,65,0,0,1.07,96,3.26,0,82.3,91.1,73.5,31
"Dallas","DAL FTW WSCMO AIRPORT","TX",2014,7,9.6,2,0,0,0,25,65,0,0,0.7,103,0.98,0,83.8,93.7,73.9,38
"Dallas","DAL FTW WSCMO AIRPORT","TX",2014,8,9.6,3,0,0,0,30,67,0,0,2.83,104,4.34,0,86.2,96.4,76,37
"Dallas","DAL FTW WSCMO AIRPORT","TX",2014,9,8.5,0,0,0,0,15,56,0,0,0.04,101,0.06,0,80.3,90.1,70.4,45
"Dallas","DAL FTW WSCMO AIRPORT","TX",2014,10,10.3,4,0,0,0,6,47,0,0,1.29,98,2.09,0,71.6,82.9,60.4,51
"Dallas","DAL FTW WSCMO AIRPORT","TX",2014,11,12.3,3,0,0,0,0,22,0,0,1.24,79,2.13,0,51.5,62.2,40.7,57
"Dallas","DAL FTW WSCMO AIRPORT","TX",2014,12,10.1,3,0,0,0,0,29,0,0,0.47,77,1.13,0,50.1,57.3,43,48
"Dallas","DAL FTW WSCMO AIRPORT","TX",2015,1,10.1,7,0,0,0,0,16,0,0,1.05,80,3.62,0,44.6,54.4,34.7,64
"Dallas","DAL FTW WSCMO AIRPORT","TX",2015,2,11.2,7,1,0,3,0,24,2,2,1.3,78,2.96,2.3,45.7,56.3,35.1,54
"Dallas","DAL FTW WSCMO AIRPORT","TX",2015,3,9.4,4,2,0,0,0,22,4,2.5,0.7,83,2.53,3.5,56.1,65,47.2,61
"Dallas","DAL FTW WSCMO AIRPORT","TX",2015,4,11,8,0,0,0,0,46,0,0,1.08,87,5.57,0,65.8,74.6,56.9,41
"Dallas","DAL FTW WSCMO AIRPORT","TX",2015,5,10.5,15,0,0,0,0,54,0,0,3.3,88,16.96,0,70.9,79.2,62.6,34
"Dallas","DAL FTW WSCMO AIRPORT","TX",2015,6,9.6,4,0,0,0,23,59,0,0,2.21,97,3.95,0,82.1,91.5,72.6,38
"Dallas","DAL FTW WSCMO AIRPORT","TX",2015,7,11.9,1,0,0,0,30,73,0,0,0.92,104,0.92,0,87.1,96.3,77.8,31
"Dallas","DAL FTW WSCMO AIRPORT","TX",2015,8,9.2,1,0,0,0,30,65,0,0,0.4,106,0.46,0,87.3,97.8,76.8,41
"Dallas","DAL FTW WSCMO AIRPORT","TX",2015,9,8.3,2,0,0,0,25,64,0,0,2,101,2.14,0,82.7,92.9,72.4,37
"Dallas","DAL FTW WSCMO AIRPORT","TX",2015,10,9.2,5,0,0,0,7,51,0,0,3.55,96,9.82,0,71.2,82.1,60.4,45
"Dallas","DAL FTW WSCMO AIRPORT","TX",2015,11,10.3,9,0,0,0,0,30,0,0,3.45,83,9.86,0,58.7,67.8,49.6,53
"Dallas","DAL FTW WSCMO AIRPORT","TX",2015,12,9.6,4,0,0,0,0,31,0,0,1.79,82,3.83,0,53.7,64.9,42.4,51
"Dallas","DAL FTW WSCMO AIRPORT","TX",2016,1,10.3,2,0,0,0,0,27,0,0,0.78,77,1.04,0,47,57.5,36.6,50
"Dallas","DAL FTW WSCMO AIRPORT","TX",2016,2,11.9,3,0,0,0,0,31,0,0,1.75,79,2.2,0,55.1,66.8,43.4,48
